OBJECT_NAME,NORAD_CAT_ID,COUNTRY,LAUNCH,LAUNCH_YEAR,SITE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,OBJECT_ID,ORBIT_TYPE
STARLINK-34931,65398.0,US,2025-08-30,2025.0,AFWTR,95.64,97.59,551.0,548.0,LARGE,2025-191V,LEO
STARLINK-34836,65399.0,US,2025-08-30,2025.0,AFWTR,95.64,97.58,552.0,547.0,LARGE,2025-191W,LEO
STARLINK-34876,65400.0,US,2025-08-30,2025.0,AFWTR,95.64,97.58,551.0,548.0,LARGE,2025-191X,LEO
STARLINK-34244,65351.0,US,2025-08-28,2025.0,AFETR,94.1,53.16,476.0,474.0,LARGE,2025-190A,LEO
STARLINK-34828,65353.0,US,2025-08-28,2025.0,AFETR,94.11,53.16,476.0,474.0,LARGE,2025-190C,LEO
STARLINK-34785,65354.0,US,2025-08-28,2025.0,AFETR,94.11,53.16,476.0,474.0,LARGE,2025-190D,LEO
STARLINK-34823,65355.0,US,2025-08-28,2025.0,AFETR,94.11,53.16,476.0,474.0,LARGE,2025-190E,LEO
STARLINK-34680,65356.0,US,2025-08-28,2025.0,AFETR,94.11,53.16,476.0,474.0,LARGE,2025-190F,LEO
STARLINK-34860,65357.0,US,2025-08-28,2025.0,AFETR,94.11,53.16,476.0,474.0,LARGE,2025-190G,LEO
STARLINK-34817,65362.0,US,2025-08-28,2025.0,AFETR,94.11,53.16,476.0,475.0,LARGE,2025-190M,LEO
